AISLE,SIDE,SECTION,SKU,UPC,DESCRIPTION,TAG ID,RETAIL SECTION,LOCATION
011,108,030,0000032060760,0005000029368,FANCY FEAST BROTHS,TGL00     ,327,0
011,108,031,0000032060761,0005000029365,FANCY FEAST BROTHS,TGL00     ,327,0
011,108,032,0000032060753,0005000029339,FANCY FEAST BROTHS,TGL00     ,327,0
011,108,033,0000032090213,0002310010155,WHISKAS CAT TREATS,TGL00     ,327,0
011,108,034,0000032090093,0002310000157,WHISKAS TEMPTATION,TGL00     ,327,0
011,108,035,0000032090017,0005849672303,WHISKAS DAIRY TRTS,TGL00     ,327,0
011,108,036,0000032090409,0082927452715,MEOW MIX MEAT,ECL01     ,327,0
011,108,037,0000032090408,0082927452716,MEOW MIX,ECL01     ,327,0
011,108,038,0000032090026,0001780012087,WHISKER LICKINS,TGL00     ,327,0
011,108,039,0000032090051,0001780017253,PURINA WHSKR LCKN,ECL01     ,327,0
011,109,001,0000032901590,0078630609305,WORLDWISE CAT SCRA,TGS00     ,327,0
011,109,002,0000032903978,0002969526945,ASPEN BROWN CAVE,TGS00     ,327,0
011,109,003,0000073061089,0002685183089,PET CAT SPRAY STAN,TGL00     ,322,0
011,109,004,0000032901388,0078630609896,SMARTYKAT SPRAY,TGS00     ,327,0
011,109,005,0000032904321,0003270015631,HARTZ DUAL ACTION,TGS00     ,327,0
011,109,006,0000032902816,0003270098621,HARTZ HM NURSE MAI,TGS00     ,327,0
011,109,007,0000032904377,0078436968501,GROOM GENIE NTRL P,NISC3     ,327,0
011,109,008,0000032904139,0003270012102,HTZ GRMR CAT SHMP,TGS00     ,327,0
