WHSE DSP_LOCN   LOCN_PICK_SEQ            SKU_BRCD
0309 BKW22 CH   01008                    960038421
0309 BKW22 CH   01008                    960111533
0309 BKW22 CH   01008                    960100905
0309 BKW22 CH   01008                    960100907
0309 BKW22 CH   01008                    136300495
0309 BKW22 CH   01008                    136300619
0309 BKW22 CH   01008                    960038584
0309 BKW22 CH   01008                    960081294
0309 BKW22 CH   01008                    960074747
0309 BKW22 CH   01008                    960075074
0309 BKW22 CH   01008                    960100904
0309 BKW22 CH   01008                    960101017
0309 BKW22 CH   01008                    960111543
0309 BKW22 CH   01008                    960115339
0309 BKW22 CH   01008                    960063309
0309 BKW22 CH   01008                    960063505
0309 BKW22 CH   01008                    960085401
0309 BKW22 CH   01008                    960122651
0309 BKW22 CH   01008                    960038568
0309 BKW22 CH   01008                    960126760
0309 BKW22 CH   01008                    960099549
0309 BKW22 CH   01008                    960100876
0309 BKW22 CH   01008                    960100903
0309 BKW22 CH   01008                    960101015
0309 BKW22 CH   01008                    136300461
0309 BKW22 CH   01008                    960029153
0309 BKW22 CH   01008                    960038420
0309 BKW22 CH   01008                    960046808
0309 BKW22 CH   01008                    960016331
0309 BKW22 CH   01008                    960016472
0309 BKW22 CH   01008                    960055427
0309 BKW22 CH   01008                    960055372
0309 BKW22 CH   01008                    960060926
0309 BKW22 CH   01008                    960038416
0309 BKW22 CH   01008                    960050108
0309 BKW22 CH   01008                    960069813
0309 BKW22 CH   01008                    960083983
0309 BKW22 CH   01008                    960080528
0309 BKW22 CH   01008                    960069424
0309 BKW22 CH   01008                    136300460
0309 BKW22 CH   01008                    960029523
0309 BKW22 CH   01008                    960050107
0309 BKW22 CH   01008                    960055225
0309 BKW22 CH   01008                    960049754
0309 BKW22 CH   01008                    960081291
0309 BKW22 CH   01008                    960082428
0309 BKW22 CH   01008                    960083542
0309 BKW22B05   01008                    136300059
0309 BKW22F06   01008                    960300956
0309 BKW22A03   01008                    960127751
0309 BKW22C01   01008                    136300790
0309 BKW22C09   01008                    136300019
0309 BKW22C03   01008                    136300056
0309 BKW22B14   01008                    136300853
0309 BKW22B08   01008                    960055564
0309 BKW22B10   01008                    960049848
0309 BKW22B13   01008                    136300066
0309 BKW22C13   01008                    960274108
0309 BKW22E04   01008                    960302794
0309 BKW22B02   01008                    136300248
0309 BKW21C04   01009                    960122588
0309 BKW21C07   01009                    136250171
0309 BKW21E08   01009                    136250088
0309 BKW21F03   01009                    136250210
0309 BKW21C03   01009                    960084482
0309 BKW21C06   01009                    960122018
0309 BKW21E02   01009                    960004905
0309 BKW21A02   01009                    136200003
0309 BKW21A03   01009                    136200030
0309 BKW21B03   01009                    960165251
0309 BKW21D05   01009                    960109799
0309 BKW21E06   01009                    136250026
0309 BKW21A01   01009                    960052838
0309 BKW21A04   01009                    136200031
0309 BKW21B04   01009                    960152183
0309 BKW21D04   01009                    960109591
0309 BKW21D06   01009                    960075120
0309 BKW21F01   01009                    136250095
0309 BKW21 CH   01009                    960122484
0309 BKW21 CH   01009                    136250031
0309 BKW21 CH   01009                    960122485
0309 BKW21 CH   01009                    960075522
0309 BKW21 CH   01009                    960272613
0309 BKW21 CH   01009                    960272625
0309 BKW21 CH   01009                    960272627
0309 BKW21 CH   01009                    960272631
0309 BKW21 CH   01009                    960126099
0309 BKW21 CH   01009                    960121928
0309 BKW21 CH   01009                    960272626
0309 BKW21 CH   01009                    960272632
0309 BKW21 CH   01009                    960272647
0309 BKW21 CH   01009                    960297673
0309 BKW21 CH   01009                    960297993
0309 BKW21 CH   01009                    960297994
0309 BKW21 CH   01009                    960296571
0309 BKW21 CH   01009                    960296698
0309 BKW21 CH   01009                    960134623
0309 BKW21 CH   01009                    960308077
0309 BKW21 CH   01009                    960272616
0309 BKW21 CH   01009                    960127397
0309 BKW21 CH   01009                    960272612
0309 BKW21 CH   01009                    960272614
0309 BKW21 CH   01009                    960272624
0309 BKW21 CH   01009                    960278735
0309 BKW21 CH   01009                    960272629
0309 BKW21 CH   01009                    960296396
0309 BKW21 CH   01009                    960107115
0309 BKW21 CH   01009                    960125973
0309 BKW21 CH   01009                    960127395
0309 BKW21 CH   01009                    960272628
0309 BKW21 CH   01009                    960272630
0309 BKW21 CH   01009                    960125974
0309 BKW21 CH   01009                    960109596
0309 BKW21 CH   01009                    136200176
0309 BKW21 CH   01009                    960074987
